Estacion,Fecha,Hora,"PM 2,5",PM 10,SO2,NO2,O3,CO
SAN JUAN DE LURIGANCHO,07/10/2025,00:00,26.29,29.57,,33.73,3.95,"1,153.55"
CERES (CRS),07/10/2025,00:00,,,9.64,33.73,5.12,
CARABAYLLO,07/10/2025,00:00,,,8.87,38.05,4.53,"1,412.20"
SAN MARTIN DE PORRES,07/10/2025,00:00,13.92,19.44,7.71,43.36,2.21,676.78
PUENTE PIEDRA,07/10/2025,00:00,13.89,,14.34,29.53,14.59,
PARIACHI,07/10/2025,01:00,22.58,24.57,11.23,67.65,4.95,"3,330.40"
SAN BORJA,07/10/2025,01:00,13.96,37.37,"7,605.86",27.41,40.47,727.95
VILLA MARIA DEL TRIUNFO,07/10/2025,01:00,,,,,4.52,"1,455.90"
CAMPO DE MARTE,07/10/2025,01:00,15.53,23.15,8.52,21.36,3.97,718.75
SANTA ANITA,07/10/2025,01:00,30.69,45.27,206.93,65.94,5.61,"2,728.70"
SAN JUAN DE LURIGANCHO,07/10/2025,01:00,21.63,23.76,2.17,32.99,3.59,"1,048.65"
CERES (CRS),07/10/2025,01:00,,,7.47,33.13,5.14,
CARABAYLLO,07/10/2025,01:00,,,9.16,36.34,5.39,"1,332.85"
SAN MARTIN DE PORRES,07/10/2025,01:00,15.00,21.21,7.30,42.85,2.28,632.88
PUENTE PIEDRA,07/10/2025,01:00,23.30,,15.12,26.51,16.11,
PARIACHI,07/10/2025,02:00,27.35,29.56,11.28,65.05,4.68,"3,283.25"
SAN BORJA,07/10/2025,02:00,17.29,45.57,"6,906.32",26.19,44.53,670.45
VILLA MARIA DEL TRIUNFO,07/10/2025,02:00,,,,,4.90,"1,391.50"
CAMPO DE MARTE,07/10/2025,02:00,14.93,22.15,8.60,21.26,4.41,747.50
SANTA ANITA,07/10/2025,02:00,29.43,42.20,208.98,58.76,7.67,"2,666.85"
SAN JUAN DE LURIGANCHO,07/10/2025,02:00,25.86,28.02,2.08,31.13,3.61,974.15
CERES (CRS),07/10/2025,02:00,,,6.85,32.07,5.64,
CARABAYLLO,07/10/2025,02:00,,,9.37,32.22,6.73,"1,252.35"
SAN MARTIN DE PORRES,07/10/2025,02:00,14.81,20.85,7.74,42.46,2.40,619.26
PUENTE PIEDRA,07/10/2025,02:00,29.54,,22.72,22.22,20.01,
PARIACHI,07/10/2025,03:00,32.88,36.85,11.47,62.63,4.53,"3,179.75"
SAN BORJA,07/10/2025,03:00,15.16,39.57,"6,741.26",24.57,57.45,611.80
VILLA MARIA DEL TRIUNFO,07/10/2025,03:00,,,,,4.95,"1,286.85"
CAMPO DE MARTE,07/10/2025,03:00,14.21,21.11,8.67,21.13,4.24,777.40
SANTA ANITA,07/10/2025,03:00,30.20,41.68,211.63,48.83,10.92,"2,577.11"
SAN JUAN DE LURIGANCHO,07/10/2025,03:00,25.20,27.73,2.15,26.58,3.25,882.74
CERES (CRS),07/10/2025,03:00,,,4.05,28.91,8.45,
CARABAYLLO,07/10/2025,03:00,,,9.15,29.29,7.70,"1,175.30"
SAN MARTIN DE PORRES,07/10/2025,03:00,14.59,20.97,7.82,42.57,2.11,598.38
PUENTE PIEDRA,07/10/2025,03:00,18.24,,16.49,18.65,21.68,
PARIACHI,07/10/2025,04:00,29.92,34.21,11.11,59.56,4.80,"3,155.60"
SAN BORJA,07/10/2025,04:00,15.63,42.30,"5,559.64",23.78,57.58,615.25
VILLA MARIA DEL TRIUNFO,07/10/2025,04:00,,,,,4.86,"1,246.60"
CAMPO DE MARTE,07/10/2025,04:00,16.02,23.80,8.66,21.17,4.10,742.90
SANTA ANITA,07/10/2025,04:00,30.52,42.91,215.40,44.26,12.88,"2,519.75"
SAN JUAN DE LURIGANCHO,07/10/2025,04:00,24.36,26.64,2.25,22.60,4.52,825.87
CERES (CRS),07/10/2025,04:00,,,2.24,27.45,10.44,
CARABAYLLO,07/10/2025,04:00,,,9.20,28.22,7.67,"1,127.00"
SAN MARTIN DE PORRES,07/10/2025,04:00,16.62,24.28,7.91,42.88,2.28,600.11
PUENTE PIEDRA,07/10/2025,04:00,18.68,,14.46,19.70,21.13,
PARIACHI,07/10/2025,05:00,26.82,29.45,11.10,58.51,4.91,"3,208.50"
SAN BORJA,07/10/2025,05:00,19.71,57.39,"5,389.34",24.14,56.33,641.70
VILLA MARIA DEL TRIUNFO,07/10/2025,05:00,,,,,4.73,"1,245.45"
CAMPO DE MARTE,07/10/2025,05:00,19.95,29.84,8.65,21.23,4.22,711.85
SANTA ANITA,07/10/2025,05:00,31.75,44.09,216.99,50.30,10.66,"2,513.54"
SAN JUAN DE LURIGANCHO,07/10/2025,05:00,22.64,24.93,2.23,20.65,5.36,780.60
CERES (CRS),07/10/2025,05:00,,,1.79,28.80,8.54,
CARABAYLLO,07/10/2025,05:00,,,9.48,27.45,7.55,"1,102.85"
SAN MARTIN DE PORRES,07/10/2025,05:00,20.60,30.46,7.55,44.46,1.93,583.09
PUENTE PIEDRA,07/10/2025,05:00,19.46,,12.77,22.56,17.93,
PARIACHI,07/10/2025,06:00,29.45,32.69,11.27,58.59,4.54,"3,149.85"
SAN BORJA,07/10/2025,06:00,20.51,62.45,937.96,26.21,46.80,725.65
VILLA MARIA DEL TRIUNFO,07/10/2025,06:00,,,,,4.67,"1,258.10"
CAMPO DE MARTE,07/10/2025,06:00,19.31,28.91,8.63,21.34,4.11,671.60
SANTA ANITA,07/10/2025,06:00,30.38,40.30,219.11,54.61,9.45,"2,527.37"
SAN JUAN DE LURIGANCHO,07/10/2025,06:00,24.81,27.40,2.20,22.15,4.83,766.88
CERES (CRS),07/10/2025,06:00,,,1.86,29.05,8.62,
CARABAYLLO,07/10/2025,06:00,,,8.95,26.38,8.01,"1,092.50"
SAN MARTIN DE PORRES,07/10/2025,06:00,21.13,31.27,7.69,48.23,1.54,613.03
PUENTE PIEDRA,07/10/2025,06:00,20.79,,12.76,23.89,19.64,
PARIACHI,07/10/2025,07:00,23.06,24.11,11.37,58.93,4.97,"3,191.25"
SAN BORJA,07/10/2025,07:00,21.77,62.63,"4,223.44",31.77,26.66,955.65
VILLA MARIA DEL TRIUNFO,07/10/2025,07:00,,,,,4.87,"1,301.80"
CAMPO DE MARTE,07/10/2025,07:00,26.60,39.88,8.67,22.35,4.35,719.90
SANTA ANITA,07/10/2025,07:00,32.55,44.00,222.03,63.67,6.62,"2,694.66"
SAN JUAN DE LURIGANCHO,07/10/2025,07:00,19.46,21.67,2.14,22.69,5.78,885.54
CERES (CRS),07/10/2025,07:00,,,3.86,28.48,9.55,
CARABAYLLO,07/10/2025,07:00,,,9.35,26.64,9.38,"1,152.30"
SAN MARTIN DE PORRES,07/10/2025,07:00,29.22,43.66,8.12,50.70,1.51,656.67
PUENTE PIEDRA,07/10/2025,07:00,16.94,,12.67,26.15,18.11,
PARIACHI,07/10/2025,08:00,22.98,23.95,11.12,60.05,4.80,"3,287.85"
SAN BORJA,07/10/2025,08:00,22.69,59.66,"5,504.62",35.36,17.56,"1,055.70"
VILLA MARIA DEL TRIUNFO,07/10/2025,08:00,,,,,4.53,"1,407.60"
CAMPO DE MARTE,07/10/2025,08:00,26.83,40.21,8.73,22.73,4.33,759.00
SANTA ANITA,07/10/2025,08:00,27.82,35.97,226.92,60.06,8.87,"2,884.30"
SAN JUAN DE LURIGANCHO,07/10/2025,08:00,15.13,17.94,,22.97,5.52,994.16
CERES (CRS),07/10/2025,08:00,,,2.52,28.37,12.16,
CARABAYLLO,07/10/2025,08:00,,,9.43,28.43,7.50,"1,236.25"
SAN MARTIN DE PORRES,07/10/2025,08:00,26.61,39.79,8.11,49.73,1.79,716.93
PUENTE PIEDRA,07/10/2025,08:00,15.74,,12.06,29.67,16.37,
PARIACHI,07/10/2025,09:00,21.43,22.58,11.16,60.78,5.00,"3,318.90"
SAN BORJA,07/10/2025,09:00,23.03,69.61,"4,081.96",37.37,15.32,"1,221.30"
VILLA MARIA DEL TRIUNFO,07/10/2025,09:00,,,,,4.86,"1,506.50"
CAMPO DE MARTE,07/10/2025,09:00,30.27,45.40,9.08,22.97,4.27,718.75
SANTA ANITA,07/10/2025,09:00,28.30,36.38,226.27,56.29,11.02,"2,981.36"
SAN JUAN DE LURIGANCHO,07/10/2025,09:00,15.71,18.29,0.28,22.76,5.97,"1,058.19"
CERES (CRS),07/10/2025,09:00,,,1.90,27.28,17.23,
CARABAYLLO,07/10/2025,09:00,,,9.38,29.05,8.93,"1,244.30"
SAN MARTIN DE PORRES,07/10/2025,09:00,30.70,45.92,8.17,51.45,2.01,752.08
PUENTE PIEDRA,07/10/2025,09:00,13.96,,11.38,22.86,25.87,
PARIACHI,07/10/2025,10:00,21.18,22.54,10.98,63.09,4.89,"3,324.65"
SAN BORJA,07/10/2025,10:00,30.11,103.50,850.98,41.28,12.78,"1,454.75"
VILLA MARIA DEL TRIUNFO,07/10/2025,10:00,,,,,4.62,"1,500.75"
CAMPO DE MARTE,07/10/2025,10:00,35.97,63.94,9.38,23.07,4.16,755.55
SANTA ANITA,07/10/2025,10:00,28.86,40.00,227.49,51.69,12.91,"2,868.92"
SAN JUAN DE LURIGANCHO,07/10/2025,10:00,19.29,23.23,2.13,22.08,6.62,946.07
CERES (CRS),07/10/2025,10:00,,,2.71,22.07,29.11,
CARABAYLLO,07/10/2025,10:00,,,9.34,29.69,9.75,"1,245.45"
SAN MARTIN DE PORRES,07/10/2025,10:00,34.15,51.20,7.59,53.88,2.09,780.56
PUENTE PIEDRA,07/10/2025,10:00,13.13,,11.23,7.61,37.16,
PARIACHI,07/10/2025,11:00,25.20,28.11,11.12,66.46,5.44,"3,299.35"
SAN BORJA,07/10/2025,11:00,26.33,91.70,"2,711.70",43.50,24.42,"1,204.05"
VILLA MARIA DEL TRIUNFO,07/10/2025,11:00,,,,,4.46,"1,542.15"
CAMPO DE MARTE,07/10/2025,11:00,29.20,79.35,9.79,22.69,4.14,711.85
SANTA ANITA,07/10/2025,11:00,38.23,55.32,231.71,55.39,17.38,"2,783.17"
SAN JUAN DE LURIGANCHO,07/10/2025,11:00,28.45,35.08,2.14,24.77,7.04,969.05
CERES (CRS),07/10/2025,11:00,,,1.76,23.97,36.59,
CARABAYLLO,07/10/2025,11:00,,,9.27,31.73,9.34,"1,204.05"
SAN MARTIN DE PORRES,07/10/2025,11:00,33.31,56.42,7.75,52.97,2.32,760.96
PUENTE PIEDRA,07/10/2025,11:00,17.20,,11.31,16.13,36.61,
PARIACHI,07/10/2025,12:00,33.90,41.80,11.00,71.30,6.34,"3,297.05"
SAN BORJA,07/10/2025,12:00,23.31,78.23,660.24,44.10,38.69,"1,112.05"
VILLA MARIA DEL TRIUNFO,07/10/2025,12:00,,,,,,"1,528.35"
CAMPO DE MARTE,07/10/2025,12:00,23.35,56.28,9.64,22.54,4.34,726.80
SANTA ANITA,07/10/2025,12:00,44.15,68.83,234.88,61.35,22.12,"2,817.83"
SAN JUAN DE LURIGANCHO,07/10/2025,12:00,28.33,37.93,2.05,25.56,8.99,953.73
CERES (CRS),07/10/2025,12:00,,,4.40,29.03,49.22,
CARABAYLLO,07/10/2025,12:00,,,9.68,32.75,10.75,"1,229.35"
SAN MARTIN DE PORRES,07/10/2025,12:00,25.80,55.81,7.39,51.98,2.16,751.31
PUENTE PIEDRA,07/10/2025,12:00,19.03,,11.34,16.04,44.98,
PARIACHI,07/10/2025,13:00,41.25,55.31,11.50,80.39,8.32,"3,402.85"
SAN BORJA,07/10/2025,13:00,18.13,56.20,188.43,43.75,46.75,"1,121.25"
VILLA MARIA DEL TRIUNFO,07/10/2025,13:00,,,,,12.31,"1,528.35"
CAMPO DE MARTE,07/10/2025,13:00,21.31,32.75,9.27,22.03,4.24,727.95
SANTA ANITA,07/10/2025,13:00,36.39,62.74,236.98,64.97,22.48,"2,767.97"
SAN JUAN DE LURIGANCHO,07/10/2025,13:00,26.98,38.48,1.97,27.21,10.54,"1,038.87"
CERES (CRS),07/10/2025,13:00,,,5.63,32.99,64.93,
CARABAYLLO,07/10/2025,13:00,,,9.87,40.29,11.83,"1,312.15"
SAN MARTIN DE PORRES,07/10/2025,13:00,19.88,44.60,7.41,50.69,2.12,715.45
PUENTE PIEDRA,07/10/2025,13:00,13.79,,11.23,11.98,50.18,
PARIACHI,07/10/2025,14:00,43.13,64.61,11.53,85.68,14.25,"3,418.95"
SAN BORJA,07/10/2025,14:00,14.68,45.30,713.95,41.66,47.04,"1,028.10"
VILLA MARIA DEL TRIUNFO,07/10/2025,14:00,,,9.99,24.61,7.44,"1,320.20"
CAMPO DE MARTE,07/10/2025,14:00,17.11,42.15,9.43,22.11,4.09,736.00
SANTA ANITA,07/10/2025,14:00,26.35,42.30,238.87,54.18,28.63,"2,737.96"
SAN JUAN DE LURIGANCHO,07/10/2025,14:00,20.26,44.67,1.72,34.28,6.73,"1,092.16"
CERES (CRS),07/10/2025,14:00,,,5.02,31.30,75.15,
CARABAYLLO,07/10/2025,14:00,,,10.08,42.58,14.72,"1,313.30"
SAN MARTIN DE PORRES,07/10/2025,14:00,19.29,42.75,7.34,47.82,2.35,680.40
PUENTE PIEDRA,07/10/2025,14:00,13.96,,11.26,13.60,49.65,
PARIACHI,07/10/2025,15:00,40.38,69.90,11.43,84.22,16.97,"3,375.25"
SAN BORJA,07/10/2025,15:00,17.07,65.53,"3,523.90",37.24,48.20,844.10
VILLA MARIA DEL TRIUNFO,07/10/2025,15:00,,,2.26,17.20,12.60,695.75
CAMPO DE MARTE,07/10/2025,15:00,20.61,46.98,9.86,21.81,4.27,749.80
SANTA ANITA,07/10/2025,15:00,21.30,36.29,237.79,46.72,28.12,"2,709.04"
SAN JUAN DE LURIGANCHO,07/10/2025,15:00,17.24,26.97,1.63,35.03,6.61,"1,104.54"
CERES (CRS),07/10/2025,15:00,,,4.65,25.10,72.32,
CARABAYLLO,07/10/2025,15:00,,,9.62,39.57,14.85,"1,320.20"
SAN MARTIN DE PORRES,07/10/2025,15:00,21.06,41.82,7.17,47.59,1.97,652.34
PUENTE PIEDRA,07/10/2025,15:00,13.34,,11.15,10.69,48.22,
PARIACHI,07/10/2025,16:00,34.79,65.93,11.34,78.93,13.59,"3,364.90"
SAN BORJA,07/10/2025,16:00,18.37,68.63,"7,849.52",34.89,37.91,943.00
VILLA MARIA DEL TRIUNFO,07/10/2025,16:00,,,5.56,22.65,4.50,722.20
CAMPO DE MARTE,07/10/2025,16:00,19.51,36.80,9.65,21.70,4.36,677.35
SANTA ANITA,07/10/2025,16:00,21.67,40.73,238.38,53.70,19.40,"2,722.84"
SAN JUAN DE LURIGANCHO,07/10/2025,16:00,16.78,25.80,1.45,33.30,6.44,"1,120.00"
CERES (CRS),07/10/2025,16:00,,,3.58,24.20,59.54,
CARABAYLLO,07/10/2025,16:00,,,9.37,36.40,15.09,"1,297.20"
SAN MARTIN DE PORRES,07/10/2025,16:00,20.79,32.43,7.50,47.62,1.74,683.08
PUENTE PIEDRA,07/10/2025,16:00,13.00,,11.32,12.38,44.26,
PARIACHI,07/10/2025,17:00,19.45,54.79,11.21,80.74,8.44,"3,332.70"
SAN BORJA,07/10/2025,17:00,18.12,65.76,"5,166.64",34.33,32.44,"1,045.35"
VILLA MARIA DEL TRIUNFO,07/10/2025,17:00,,,6.93,21.34,4.80,706.10
CAMPO DE MARTE,07/10/2025,17:00,19.86,30.56,9.52,21.85,4.19,725.65
SANTA ANITA,07/10/2025,17:00,19.34,37.94,236.65,65.29,11.46,"2,730.85"
SAN JUAN DE LURIGANCHO,07/10/2025,17:00,16.38,23.05,1.35,36.22,5.63,"1,211.74"
CERES (CRS),07/10/2025,17:00,,,2.08,25.17,46.14,
CARABAYLLO,07/10/2025,17:00,,,8.86,38.11,11.61,"1,346.65"
SAN MARTIN DE PORRES,07/10/2025,17:00,21.41,30.98,7.42,46.87,1.95,676.70
PUENTE PIEDRA,07/10/2025,17:00,14.17,,11.66,15.08,39.49,
PARIACHI,07/10/2025,18:00,11.19,21.19,11.05,83.16,4.90,"3,338.45"
SAN BORJA,07/10/2025,18:00,19.74,70.78,69.46,34.48,20.19,"1,307.55"
VILLA MARIA DEL TRIUNFO,07/10/2025,18:00,,,6.39,20.68,5.24,691.15
CAMPO DE MARTE,07/10/2025,18:00,19.50,29.14,8.65,21.90,4.01,733.70
SANTA ANITA,07/10/2025,18:00,23.27,37.10,235.62,67.60,8.74,"2,782.58"
SAN JUAN DE LURIGANCHO,07/10/2025,18:00,13.58,18.58,1.42,39.38,4.84,"1,320.39"
CERES (CRS),07/10/2025,18:00,,,1.00,29.52,21.83,
CARABAYLLO,07/10/2025,18:00,,,9.32,42.15,7.90,"1,465.10"
SAN MARTIN DE PORRES,07/10/2025,18:00,21.77,31.30,7.55,46.55,2.23,691.50
PUENTE PIEDRA,07/10/2025,18:00,15.33,,14.78,27.03,24.74,
PARIACHI,07/10/2025,20:00,9.19,9.77,11.06,79.41,4.04,"3,571.90"
SAN BORJA,07/10/2025,20:00,23.47,89.40,55.07,34.63,6.81,"1,472.00"
VILLA MARIA DEL TRIUNFO,07/10/2025,20:00,,,5.34,21.11,5.00,738.30
CAMPO DE MARTE,07/10/2025,20:00,23.99,35.98,8.51,23.05,4.14,731.40
SANTA ANITA,07/10/2025,20:00,33.07,49.54,242.60,71.00,5.33,"3,045.47"
SAN JUAN DE LURIGANCHO,07/10/2025,20:00,16.85,21.59,1.67,39.84,4.16,"1,721.47"
CERES (CRS),07/10/2025,20:00,,,4.91,38.84,5.50,
CARABAYLLO,07/10/2025,20:00,,,9.71,48.00,4.82,"1,679.00"
SAN MARTIN DE PORRES,07/10/2025,20:00,23.14,33.88,8.47,48.88,1.80,793.85
PUENTE PIEDRA,07/10/2025,20:00,19.95,,12.73,39.99,9.90,
PARIACHI,07/10/2025,22:00,15.11,16.05,11.45,74.60,4.66,"3,851.35"
SAN BORJA,07/10/2025,22:00,32.08,93.10,6.64,33.56,17.37,"1,140.80"
VILLA MARIA DEL TRIUNFO,07/10/2025,22:00,,,4.75,21.07,4.92,709.55
CAMPO DE MARTE,07/10/2025,22:00,29.14,43.68,8.79,22.82,4.17,694.60
SANTA ANITA,07/10/2025,22:00,45.36,67.91,247.43,71.50,5.24,"3,254.65"
SAN JUAN DE LURIGANCHO,07/10/2025,22:00,25.38,30.58,1.91,37.02,3.70,"1,752.58"
CERES (CRS),07/10/2025,22:00,,,10.51,37.83,5.44,
CARABAYLLO,07/10/2025,22:00,,,11.17,54.16,4.35,"2,063.10"
SAN MARTIN DE PORRES,07/10/2025,22:00,22.10,31.17,7.98,48.36,1.70,843.10
PUENTE PIEDRA,07/10/2025,22:00,22.85,,12.17,46.91,9.80,
PARIACHI,07/10/2025,23:00,27.12,30.66,11.50,72.11,4.63,"3,901.95"
SAN BORJA,07/10/2025,23:00,35.49,98.00,936.65,33.84,18.54,"1,020.05"
VILLA MARIA DEL TRIUNFO,07/10/2025,23:00,,,4.45,21.45,4.81,722.20
CAMPO DE MARTE,07/10/2025,23:00,36.24,53.54,9.18,22.64,4.23,722.20
SANTA ANITA,07/10/2025,23:00,46.93,69.83,248.52,69.46,5.39,"3,115.58"
SAN JUAN DE LURIGANCHO,07/10/2025,23:00,28.21,32.89,1.96,34.28,3.66,"1,518.56"
CERES (CRS),07/10/2025,23:00,,,10.84,35.38,5.35,
CARABAYLLO,07/10/2025,23:00,,,11.99,52.56,4.34,"1,983.75"
SAN MARTIN DE PORRES,07/10/2025,23:00,30.91,41.64,7.67,47.08,1.79,793.31
PUENTE PIEDRA,07/10/2025,23:00,16.56,,12.14,43.09,9.57,
PARIACHI,08/10/2025,00:00,116.92,150.93,11.44,68.65,4.47,"3,875.50"
SAN BORJA,08/10/2025,00:00,31.33,88.30,636.66,32.35,24.95,852.15
VILLA MARIA DEL TRIUNFO,08/10/2025,00:00,,,4.16,20.10,4.88,702.65
CAMPO DE MARTE,08/10/2025,00:00,39.25,57.75,11.88,23.44,4.07,716.45
SANTA ANITA,08/10/2025,00:00,51.70,77.27,250.61,68.67,5.45,"2,956.11"
SAN JUAN DE LURIGANCHO,08/10/2025,00:00,35.25,39.63,2.09,34.39,3.55,"1,404.07"
CERES (CRS),08/10/2025,00:00,,,10.56,34.52,5.17,
CARABAYLLO,08/10/2025,00:00,,,11.02,48.71,4.78,"1,775.60"
SAN MARTIN DE PORRES,08/10/2025,00:00,21.26,30.31,7.33,47.18,1.74,754.57
PUENTE PIEDRA,08/10/2025,00:00,13.51,,12.30,33.88,9.50,
PARIACHI,08/10/2025,01:00,183.77,246.09,11.18,65.47,4.48,"3,711.05"
SAN BORJA,08/10/2025,01:00,43.51,118.30,453.52,32.92,10.56,898.15
VILLA MARIA DEL TRIUNFO,08/10/2025,01:00,,,3.94,19.23,4.98,744.05
CAMPO DE MARTE,08/10/2025,01:00,40.07,58.82,12.20,23.42,3.92,742.90
SANTA ANITA,08/10/2025,01:00,55.90,83.78,251.49,67.44,5.20,"2,896.74"
SAN JUAN DE LURIGANCHO,08/10/2025,01:00,37.78,42.52,2.21,33.89,3.94,"1,412.09"
CERES (CRS),08/10/2025,01:00,,,10.30,35.17,5.12,
CARABAYLLO,08/10/2025,01:00,,,10.71,45.91,4.56,"1,645.65"
SAN MARTIN DE PORRES,08/10/2025,01:00,23.50,33.31,7.47,46.94,1.66,698.70
PUENTE PIEDRA,08/10/2025,01:00,25.03,,13.03,33.86,9.64,
PARIACHI,08/10/2025,02:00,238.00,326.59,11.41,64.52,4.91,"3,721.40"
SAN BORJA,08/10/2025,02:00,51.45,136.10,385.40,34.46,7.86,877.45
VILLA MARIA DEL TRIUNFO,08/10/2025,02:00,,,5.44,19.18,5.20,731.40
CAMPO DE MARTE,08/10/2025,02:00,30.36,44.93,10.35,22.48,4.11,740.60
SANTA ANITA,08/10/2025,02:00,57.56,86.18,253.97,67.40,4.85,"2,910.52"
SAN JUAN DE LURIGANCHO,08/10/2025,02:00,37.74,42.19,2.22,34.26,3.52,"1,266.00"
CERES (CRS),08/10/2025,02:00,,,15.05,35.19,5.03,
CARABAYLLO,08/10/2025,02:00,,,9.88,43.00,3.97,"1,519.15"
SAN MARTIN DE PORRES,08/10/2025,02:00,25.51,34.21,8.00,46.63,1.69,663.47
PUENTE PIEDRA,08/10/2025,02:00,30.60,,13.39,32.60,10.11,
PARIACHI,08/10/2025,03:00,221.28,304.35,11.16,61.44,4.84,"3,632.85"
SAN BORJA,08/10/2025,03:00,44.49,111.10,"1,580.38",33.88,13.27,813.05
VILLA MARIA DEL TRIUNFO,08/10/2025,03:00,,,5.32,18.59,4.90,707.25
CAMPO DE MARTE,08/10/2025,03:00,33.19,48.20,9.81,22.48,4.07,725.65
SANTA ANITA,08/10/2025,03:00,56.98,85.00,255.02,66.23,5.37,"2,954.70"
SAN JUAN DE LURIGANCHO,08/10/2025,03:00,37.20,41.11,2.31,33.73,3.67,"1,233.09"
CERES (CRS),08/10/2025,03:00,,,12.80,35.53,5.20,
CARABAYLLO,08/10/2025,03:00,,,9.53,40.31,4.27,"1,382.30"
SAN MARTIN DE PORRES,08/10/2025,03:00,25.27,34.06,7.69,46.18,1.65,667.54
PUENTE PIEDRA,08/10/2025,03:00,45.10,,15.66,31.62,10.63,
PARIACHI,08/10/2025,04:00,132.30,182.06,11.34,59.52,4.70,"3,646.65"
SAN BORJA,08/10/2025,04:00,45.63,107.80,248.38,33.39,12.09,825.70
VILLA MARIA DEL TRIUNFO,08/10/2025,04:00,,,5.18,18.89,5.32,657.80
CAMPO DE MARTE,08/10/2025,04:00,33.04,48.30,9.62,22.54,4.33,760.15
SANTA ANITA,08/10/2025,04:00,55.60,81.81,257.45,65.25,5.32,"2,991.57"
SAN JUAN DE LURIGANCHO,08/10/2025,04:00,34.42,37.99,2.35,31.44,3.81,"1,192.17"
CERES (CRS),08/10/2025,04:00,,,10.61,34.44,5.28,
CARABAYLLO,08/10/2025,04:00,,,9.36,39.74,4.43,"1,312.15"
SAN MARTIN DE PORRES,08/10/2025,04:00,19.38,27.90,7.65,44.66,1.89,748.23
PUENTE PIEDRA,08/10/2025,04:00,40.12,,14.65,27.97,11.96,
PARIACHI,08/10/2025,05:00,43.65,48.19,12.00,60.16,5.00,"3,637.45"
SAN BORJA,08/10/2025,05:00,39.43,101.70,,31.64,29.81,768.20
VILLA MARIA DEL TRIUNFO,08/10/2025,05:00,,,5.27,18.39,4.93,846.40
CAMPO DE MARTE,08/10/2025,05:00,32.23,48.03,9.05,22.07,4.31,715.30
SANTA ANITA,08/10/2025,05:00,48.40,69.28,259.29,67.29,5.31,"2,978.60"
SAN JUAN DE LURIGANCHO,08/10/2025,05:00,33.55,36.91,2.37,31.31,3.68,"1,200.56"
CERES (CRS),08/10/2025,05:00,,,9.69,34.67,5.12,
CARABAYLLO,08/10/2025,05:00,,,9.76,40.70,4.11,"1,305.25"
SAN MARTIN DE PORRES,08/10/2025,05:00,19.34,27.38,7.55,45.10,1.90,776.46
PUENTE PIEDRA,08/10/2025,05:00,36.53,,13.76,26.24,12.28,
PARIACHI,08/10/2025,06:00,34.91,37.28,11.42,59.94,5.19,"3,703.00"
SAN BORJA,08/10/2025,06:00,35.92,91.20,98.07,30.27,35.73,833.75
VILLA MARIA DEL TRIUNFO,08/10/2025,06:00,,,5.44,17.99,5.02,921.15
CAMPO DE MARTE,08/10/2025,06:00,33.03,49.33,8.83,21.96,4.08,753.25
SANTA ANITA,08/10/2025,06:00,37.96,51.07,260.17,65.07,5.07,"2,827.47"
SAN JUAN DE LURIGANCHO,08/10/2025,06:00,31.27,34.52,,32.01,3.83,"1,240.14"
CERES (CRS),08/10/2025,06:00,,,8.00,34.82,5.14,
CARABAYLLO,08/10/2025,06:00,,,9.85,40.91,4.41,"1,262.70"
SAN MARTIN DE PORRES,08/10/2025,06:00,26.26,39.06,7.85,45.94,1.48,847.47
PUENTE PIEDRA,08/10/2025,06:00,24.73,,15.88,26.19,11.68,
PARIACHI,08/10/2025,07:00,41.74,45.46,11.75,60.88,5.02,"3,740.95"
SAN BORJA,08/10/2025,07:00,31.95,88.90,"2,855.80",30.89,35.79,810.75
VILLA MARIA DEL TRIUNFO,08/10/2025,07:00,,,5.77,18.61,4.99,953.35
CAMPO DE MARTE,08/10/2025,07:00,27.93,41.90,8.75,21.79,4.11,721.05
SANTA ANITA,08/10/2025,07:00,37.49,52.25,261.80,64.58,5.57,"2,860.53"
SAN JUAN DE LURIGANCHO,08/10/2025,07:00,25.98,29.14,,31.05,3.62,"1,179.44"
CERES (CRS),08/10/2025,07:00,,,6.92,35.61,5.72,
CARABAYLLO,08/10/2025,07:00,,,10.34,43.63,4.85,"1,279.95"
SAN MARTIN DE PORRES,08/10/2025,07:00,32.56,48.67,7.55,48.86,1.93,731.17
PUENTE PIEDRA,08/10/2025,07:00,27.65,,15.86,26.41,14.00,
PARIACHI,08/10/2025,08:00,64.88,81.72,11.69,63.83,5.21,"3,716.80"
SAN BORJA,08/10/2025,08:00,31.54,94.20,"5,302.88",32.79,34.18,846.40
VILLA MARIA DEL TRIUNFO,08/10/2025,08:00,,,5.42,18.42,4.95,"1,054.55"
CAMPO DE MARTE,08/10/2025,08:00,25.78,38.49,8.91,22.05,4.23,721.05
SANTA ANITA,08/10/2025,08:00,36.67,51.17,262.05,63.49,8.25,"2,843.05"
SAN JUAN DE LURIGANCHO,08/10/2025,08:00,24.25,27.35,2.20,31.76,3.96,"1,115.67"
CERES (CRS),08/10/2025,08:00,,,7.94,37.41,7.19,
CARABAYLLO,08/10/2025,08:00,,,10.92,44.39,5.23,"1,336.30"
SAN MARTIN DE PORRES,08/10/2025,08:00,36.43,53.32,7.63,51.40,1.73,622.76
PUENTE PIEDRA,08/10/2025,08:00,22.44,,13.70,25.77,16.58,
